"academica","personal","economica","institucional","deserta"
"153606",2,1,1,2,1
"153607",2,1,1,3,0
"153608",3,1,0,2,0
"153609",2,1,1,2,0
"153610",3,1,1,1,1
"153611",2,1,1,2,0
"153612",2,1,2,2,0
"153613",2,1,2,2,0
"153614",3,1,1,2,1
"153615",2,1,1,2,0
"153616",2,1,3,3,0
"153617",2,1,2,3,1
"153618",2,1,1,1,1
"153619",2,2,2,1,0
"153620",3,1,2,1,1
"153621",2,1,0,2,0
"153622",2,1,1,2,0
"153623",3,1,0,2,1
"153624",3,1,0,3,0
"153625",3,1,1,3,0
"153626",2,1,1,2,1
"153627",2,1,2,2,0
"153628",2,1,1,3,1
"153629",3,2,1,3,1
"153630",2,1,1,3,0
"153631",2,1,1,2,1
"153632",2,1,2,2,1
"153633",2,1,2,3,0
"153634",3,2,0,3,0
"153635",3,1,1,1,0
"153636",1,1,0,2,0
"153637",3,2,3,2,1
"153638",2,1,3,2,1
"153639",2,1,2,3,0
"153640",0,2,0,2,1
"153641",2,1,3,3,0
"153642",2,1,1,2,0
"153643",2,1,1,1,0
"153644",2,1,1,1,0
"153645",2,1,2,2,0
"153646",2,1,0,3,0
"153647",3,1,0,2,1
"153648",2,1,1,3,1
"153649",3,1,3,2,0
"153650",3,1,1,2,0
"153651",2,1,2,3,0
"153652",2,1,1,3,1
"153653",2,2,0,3,1
"153654",2,2,1,2,1
"153655",1,1,2,3,1
"153656",2,1,2,2,0
"153657",2,1,2,1,1
"153658",3,1,1,2,1
"153659",2,1,1,3,1
"153660",3,2,2,3,0
"153661",3,1,1,2,1
"153662",2,1,2,2,0
"153663",2,1,2,3,0
"153664",2,1,2,2,1
"153665",2,1,3,1,0
"153666",2,1,2,3,1
"153667",2,2,1,2,0
"153668",2,1,1,2,0
"153669",2,1,2,3,0
"153670",1,2,1,3,0
"153671",3,1,2,3,0
"153672",2,1,2,3,1
"153673",2,2,2,3,1
"153674",3,1,0,2,0
"153675",2,1,1,3,0
"153676",2,1,1,3,0
"153677",2,1,2,3,0
"153678",2,1,2,3,0
"153679",2,1,2,2,0
"153680",2,2,2,2,0
"153681",1,2,1,3,0
"153682",2,2,1,3,1
"153683",2,1,1,3,0
"153684",2,1,2,2,0
"153685",2,1,1,1,0
"153686",2,2,1,1,0
"153687",3,1,0,3,0
"153688",2,1,2,3,0
"153689",0,1,1,2,0
"153690",2,1,3,3,0
"153691",1,1,2,3,1
"153692",1,1,0,3,0
"153693",2,2,1,2,1
"153694",2,1,2,2,0
"153695",2,2,0,1,1
"153696",2,1,2,3,0
"153697",3,1,3,2,0
"153698",2,1,2,3,0
"153699",3,1,2,1,0
"153700",2,2,1,3,0
"153701",2,2,1,3,0
"153702",1,1,2,2,0
"153703",2,2,1,3,0
"153704",0,1,2,3,1
"153705",2,1,2,3,1
"153706",2,1,2,2,0
"153707",2,1,2,1,1
"153708",3,1,1,1,0
"153709",2,2,1,3,0
"153710",2,2,2,3,0
"153711",2,1,2,2,1
"153712",2,1,2,2,1
"153713",2,1,1,3,1
"153714",2,1,2,2,0
"153715",2,1,0,3,0
"153716",2,1,2,2,0
"153717",2,1,2,2,0
"153718",3,1,1,3,1
"153719",2,1,2,3,1
"153720",3,1,0,3,1
"153721",2,1,1,3,0
"153722",2,2,2,3,0
"153723",2,1,1,2,0
"153724",2,1,0,1,0
"153725",2,1,1,3,1
"153726",2,1,1,2,1
"153727",2,1,2,2,1
"153728",3,1,2,2,0
"153729",3,1,1,2,1
"153730",2,1,1,2,1
"153731",2,1,1,2,0
"153732",2,1,1,3,0
"153733",0,1,1,2,0
"153734",2,1,1,3,1
"153735",2,1,2,2,0
"153736",2,1,0,2,0
"153737",2,1,1,3,0
"153738",2,2,1,2,0
"153739",2,2,3,1,0
"153740",2,1,1,2,0
"153741",2,1,0,2,0
"153742",3,2,1,3,1
"153743",2,1,1,2,1
"153744",2,2,1,3,0
"153745",2,1,2,3,0
"153746",2,1,1,2,0
"153747",3,1,2,2,0
"153748",3,1,1,2,0
"153749",2,1,2,1,0
"153750",0,1,1,3,1
"153751",2,2,1,1,1
"153752",2,2,2,3,1
"153753",2,1,1,2,0
"153754",2,1,0,2,1
"153755",2,1,3,3,0
"153756",2,1,0,3,0
"153757",2,1,2,2,0
"153758",3,1,1,2,1
"153759",0,1,1,2,1
"153760",1,1,2,3,0
"153761",2,1,1,1,0
"153762",2,1,2,2,1
"153763",2,1,0,2,1
"153764",2,1,3,3,1
"153765",2,1,1,3,1
"153766",2,2,2,1,0
"153767",2,1,2,2,0
"153768",3,1,2,2,1
"153769",2,2,2,1,0
"153770",2,1,1,3,0
"153771",2,1,1,3,0
"153772",0,1,1,3,0
"153773",2,1,2,3,0
"153774",0,1,2,3,1
"153775",2,1,1,3,0
"153776",2,2,2,2,0
"153777",2,1,2,2,1
"153778",3,1,1,3,0
"153779",2,1,2,2,0
"153780",2,1,1,2,0
"153781",2,1,1,2,0
"153782",3,1,0,2,1
"153783",1,1,0,3,1
"153784",2,1,1,3,0
"153785",2,1,2,3,0
"153786",2,1,1,2,0
"153787",2,1,2,2,0
"153788",4,1,1,1,0
"153789",2,2,1,3,0
"153790",2,1,1,3,0
"153791",2,1,1,3,0
"153792",2,1,2,1,0
"153793",2,1,0,2,0
"153794",2,1,2,3,0
"153795",0,1,2,3,1
"153796",3,2,2,2,0
"153797",3,2,3,3,0
"153798",2,2,2,2,1
"153799",2,1,2,3,0
"153800",0,1,1,2,0
"153801",2,1,0,2,0
"153802",2,1,1,2,1
"153803",2,1,2,3,0
"153804",2,1,1,1,0
"153805",3,1,1,2,0
"153806",2,1,2,3,0
"153807",3,1,2,1,0
"153808",2,1,0,3,0
"153809",2,1,1,2,0
"153810",2,1,1,3,0
"153811",0,2,2,2,0
"153812",2,1,1,3,1
"153813",2,1,1,2,0
"153814",3,1,1,2,0
"153815",2,1,1,3,0
"153816",2,1,1,3,0
"153817",0,2,2,3,1
"153818",2,1,0,2,1
"153819",3,1,1,1,0
"153820",2,1,2,3,0
"153821",3,1,2,3,1
"153822",3,2,0,2,1
"153823",2,1,0,2,0
"153824",0,1,1,2,0
"153825",2,2,2,2,1
"153826",2,1,0,2,0
"153827",2,0,1,3,0
"153828",2,2,1,3,1
"153829",4,0,2,3,1
"153830",3,1,1,2,0
"153831",1,1,1,2,0
"153832",2,1,3,2,0
"153833",3,1,2,2,0
"153834",2,1,2,3,0
"153835",2,1,2,3,1
"153836",3,1,1,2,1
"153837",2,1,2,2,0
"153838",2,1,1,2,1
"153839",2,2,3,3,0
"153840",2,2,0,3,0
"153841",2,1,1,2,1
"153842",3,1,1,2,1
"153843",2,1,1,3,0
"153844",2,2,1,3,0
"153845",3,1,0,3,1
"153846",2,1,2,3,0
"153847",3,1,2,2,0
"153848",2,1,1,3,0
"153849",2,1,2,2,0
"153850",2,1,2,2,0
"153851",2,1,2,3,1
"153852",2,1,2,2,1
"153853",1,2,0,1,0
"153854",2,2,1,3,1
"153855",2,2,3,2,0
"153856",3,2,1,3,0
"153857",0,2,2,2,0
"153858",3,1,1,1,1
"153859",2,1,0,2,0
"153860",2,1,1,2,0
"153861",2,2,2,1,0
"153862",2,1,2,2,0
"153863",2,1,1,3,0
"153864",3,2,3,2,0
"153865",2,2,1,3,1
"153866",2,1,0,3,0
"153867",2,1,1,1,0
"153868",3,1,1,3,0
"153869",2,1,0,2,0
"153870",2,1,0,3,0
"153871",2,1,2,2,0
"153872",3,1,1,2,0
"153873",2,1,1,2,0
"153874",4,1,1,2,1
"153875",2,1,1,3,1
"153876",1,1,0,2,0
"153877",2,1,0,1,0
"153878",3,1,0,3,0
"153879",2,1,1,2,0
"153880",3,1,1,2,1
"153881",3,1,2,2,0
"153882",2,1,1,3,0
"153883",2,1,0,3,0
"153884",3,1,1,2,1
"153885",2,1,1,1,1
"153886",4,2,1,3,1
"153887",4,1,0,2,0
"153888",3,1,1,2,0
"153889",2,1,2,2,0
"153890",2,1,1,2,0
"153891",3,1,1,3,0
"153892",2,1,1,2,1
"153893",3,2,0,2,1
"153894",3,1,0,2,0
"153895",2,2,2,2,0
"153896",2,1,0,3,0
"153897",2,1,2,3,1
"153898",3,1,2,2,0
"153899",3,1,0,1,0
"153900",2,1,1,2,1
"153901",2,1,2,2,0
"153902",2,2,2,2,0
"153903",3,1,0,2,1
"153904",2,1,1,3,0
"153905",2,1,1,3,0
"153906",2,1,2,2,0
"153907",2,1,0,3,0
"153908",2,1,1,2,1
"153909",2,1,1,3,0
"153910",2,2,3,3,0
"153911",2,1,0,3,0
"153912",4,1,2,2,1
"153913",2,2,2,2,0
"153914",2,1,1,2,0
"153915",0,1,1,3,0
"153916",3,1,1,2,0
"153917",2,1,1,2,0
"153918",2,1,3,2,0
"153919",2,2,2,2,0
"153920",2,2,1,2,0
"153921",4,0,2,3,1
"153922",2,1,1,1,1
"153923",2,1,0,2,0
"153924",2,1,0,2,0
"153925",2,1,1,2,0
"153926",4,1,2,2,1
"153927",3,1,1,3,0
"153928",2,1,1,3,0
"153929",2,2,1,2,0
"153930",2,2,1,3,0
"153931",2,1,1,2,1
"153932",2,1,2,1,0
"153933",3,1,0,3,0
"153934",3,1,2,2,1
"153935",2,1,2,2,0
"153936",2,1,1,1,0
"153937",2,1,1,3,1
"153938",0,1,0,2,0
"153939",3,1,0,2,1
"153940",2,1,2,2,1
"153941",3,2,3,2,0
"153942",2,1,1,3,0
"153943",2,1,2,2,0
"153944",3,1,2,3,0
"153945",2,1,1,3,1
"153946",4,1,1,2,1
"153947",2,1,2,3,0
"153948",3,1,1,3,1
"153949",3,1,1,1,0
"153950",2,1,0,2,0
"153951",3,1,1,2,0
"153952",2,1,1,1,1
"153953",2,1,0,3,0
"153954",2,1,0,2,1
"153955",2,1,1,3,0
"153956",2,1,1,2,0
"153957",3,1,1,3,1
"153958",2,1,1,3,0
"153959",3,1,2,2,0
"153960",3,2,1,2,0
"153961",2,1,2,2,1
"153962",2,1,2,3,1
"153963",5,1,2,1,0
"153964",3,1,1,1,0
"153965",3,1,1,3,1
"153966",2,1,0,2,1
"153967",1,2,1,2,0
"153968",2,2,1,1,0
"153969",2,1,2,3,0
"153970",4,1,1,2,0
"153971",2,1,1,3,0
"153972",2,1,2,2,1
"153973",2,1,2,3,0
"153974",3,2,1,3,0
"153975",2,2,0,2,0
"153976",3,1,0,3,1
"153977",2,1,1,2,1
"153978",2,1,1,2,1
"153979",2,1,1,1,1
"153980",2,1,1,2,0
"153981",3,1,0,2,1
"153982",2,2,2,2,1
"153983",3,2,2,1,0
"153984",2,1,2,1,0
"153985",2,1,2,3,1
"153986",3,1,1,3,0
"153987",2,1,2,2,0
"153988",2,1,1,2,0
"153989",2,2,1,2,1
"153990",2,1,1,2,0
"153991",4,0,0,2,1
"153992",2,1,1,3,0
"153993",3,2,1,2,1
"153994",3,1,1,3,1
"153995",3,1,1,3,0
"153996",2,2,0,1,0
"153997",2,2,2,3,0
"153998",2,1,2,3,1
"153999",3,2,1,2,0
"154000",3,1,1,2,1
"154001",2,1,2,1,0
"154002",3,1,3,2,1
"154003",2,0,0,1,0
"154004",3,1,1,2,0
"154005",3,1,1,2,1
"154006",2,1,1,2,0
"154007",0,2,2,3,0
"154008",2,1,1,3,1
"154009",2,1,1,3,0
"154010",3,2,1,2,0
"154011",3,1,1,3,0
"154012",2,2,1,2,1
"154013",2,1,2,1,0
"154014",2,1,2,2,0
"154015",2,1,1,3,0
"154016",3,1,2,3,0
"154017",2,1,1,2,0
"154018",2,2,2,2,0
"154019",3,1,0,3,0
"154020",3,2,1,1,0
"154021",2,1,1,3,1
"154022",2,1,3,2,1
"154023",2,1,2,2,1
"154024",2,2,0,3,0
"154025",3,1,2,3,1
"154026",2,1,0,2,0
"154027",2,1,1,3,0
"154028",2,1,1,3,1
"154029",2,2,2,2,0
"154030",2,2,2,2,0
"154031",3,1,2,3,1
"154032",2,1,2,1,1
"154033",2,2,2,3,0
"154034",2,1,1,3,1
"154035",2,1,2,2,0
"154036",2,1,2,2,0
"154037",3,2,3,3,1
"154038",2,1,3,2,0
"154039",2,2,2,2,1
"154040",3,2,1,1,0
"154041",3,1,1,1,1
"154042",2,2,2,3,0
"154043",2,1,2,3,0
"154044",2,1,1,2,0
"154045",2,1,2,1,0
"154046",2,1,1,2,0
"154047",2,1,2,2,1
"154048",2,1,1,2,0
"154049",2,1,2,2,0
"154050",2,2,2,2,1
"154051",2,1,2,2,0
"154052",2,1,1,3,0
"154053",4,1,1,3,1
"154054",3,1,2,3,0
"154055",2,1,0,2,0
"154056",3,1,2,2,0
"154057",2,1,2,2,0
"154058",2,1,2,3,0
"154059",3,1,1,2,0
"154060",2,0,0,2,0
"154061",2,1,3,2,0
"154062",3,0,1,1,0
"154063",2,1,2,2,0
"154064",2,1,2,2,0
"154065",2,1,2,2,0
"154066",2,1,2,1,1
"154067",2,1,0,3,1
"154068",2,1,2,3,1
"154069",2,1,1,2,0
"154070",2,1,1,2,0
"154071",2,1,1,2,0
"154072",3,1,1,2,0
"154073",2,1,1,3,0
"154074",3,1,2,2,0
"154075",2,1,2,2,0
"154076",3,1,0,3,1
"154077",2,1,2,2,0
"154078",3,2,2,2,1
"154079",2,2,3,2,1
"154080",2,1,1,3,0
"154081",2,1,2,1,0
"154082",2,1,1,3,1
"154083",2,2,0,3,0
"154084",2,1,2,2,0
"154085",3,2,3,1,0
"154086",2,1,2,3,0
"154087",2,1,3,3,0
"154088",2,1,2,3,0
"154089",3,1,1,1,0
"154090",1,1,2,3,0
"154091",2,1,2,2,1
"154092",2,1,1,2,0
"154093",2,1,1,2,0
"154094",2,1,2,2,0
"154095",0,2,1,2,0
"154096",2,1,3,2,0
"154097",2,1,2,2,1
"154098",2,1,2,3,0
"154099",2,1,2,1,1
"154100",2,1,0,2,1
"154101",2,1,1,3,0
"154102",2,1,2,1,0
"154103",2,1,2,2,0
"154104",2,1,0,2,0
"154105",2,2,2,2,0
"154106",3,0,1,2,1
"154107",2,1,2,3,0
"154108",2,1,2,3,0
"154109",2,1,2,3,0
"154110",2,1,2,1,1
"154111",3,2,1,2,0
"154112",2,1,2,3,0
"154113",0,1,1,3,1
"154114",3,1,0,3,0
"154115",2,1,1,2,1
"154116",2,1,2,3,0
"154117",2,1,2,3,1
"154118",2,1,0,3,0
"154119",2,1,1,3,1
"154120",2,1,1,2,1
"154121",2,1,1,2,0
"154122",3,1,3,2,1
"154123",3,1,1,2,1
"154124",3,1,0,2,1
"154125",2,2,3,2,0
"154126",2,2,3,2,0
"154127",3,1,3,3,0
"154128",2,1,2,3,0
"154129",4,1,0,1,0
"154130",3,1,2,2,0
"154131",2,1,2,2,0
"154132",2,1,2,2,0
"154133",3,1,2,2,1
"154134",2,2,2,3,0
"154135",2,1,2,3,1
"154136",2,1,1,2,0
"154137",2,1,1,2,0
"154138",3,1,1,2,1
"154139",2,1,1,3,1
"154140",2,1,1,3,1
"154141",2,1,2,2,1
"154142",4,2,1,1,0
"154143",2,1,1,3,0
"154144",2,1,0,3,1
"154145",3,1,1,3,1
"154146",2,1,2,2,0
"154147",2,1,2,2,0
"154148",2,1,2,3,0
"154149",2,1,2,3,0
"154150",2,1,1,2,0
"154151",3,1,1,2,1
"154152",3,2,1,1,1
"154153",0,2,1,2,1
"154154",2,2,3,3,0
"154155",1,1,2,1,1
"154156",0,1,0,2,0
"154157",3,1,2,3,0
"154158",2,2,2,3,0
"154159",0,2,2,3,1
"154160",2,1,1,3,0
"154161",2,1,1,2,0
"154162",3,1,3,1,0
"154163",2,2,3,2,1
"154164",2,1,2,3,0
"154165",2,1,2,3,0
"154166",2,2,1,3,0
"154167",3,1,2,2,1
"154168",3,1,2,2,1
"154169",2,1,1,2,0
"154170",0,1,0,2,0
"154171",2,2,1,3,0
"154172",2,1,0,2,0
"154173",2,1,2,2,0
"154174",2,2,1,3,1
"154175",2,1,2,3,0
"154176",3,2,1,3,0
"154177",3,2,2,1,0
"154178",2,2,2,2,0
"154179",2,1,2,3,0
"154180",2,1,2,3,1
"154181",3,1,2,1,1
"154182",2,1,1,2,0
"154183",2,1,3,3,0
"154184",2,1,1,3,0
"154185",3,1,0,3,0
"154186",2,2,3,3,1
"154187",2,1,2,2,0
"154188",2,1,1,3,0
"154189",2,1,1,1,0
"154190",2,1,2,2,0
"154191",2,1,2,2,0
"154192",2,1,1,2,0
"154193",2,1,2,3,0
"154194",2,2,2,3,0
"154195",2,1,2,2,0
"154196",2,1,1,2,0
"154197",2,2,1,3,0
"154198",4,1,1,2,0
"154199",3,1,2,3,1
"154200",2,1,1,3,0
"154201",0,1,2,2,1
"154202",2,1,2,2,0
"154203",2,1,3,2,0
"154204",2,1,3,3,0
"154205",4,1,1,2,0
"154206",2,1,2,1,0
"154207",2,1,1,3,0
"154208",0,1,1,3,1
"154209",2,2,1,1,0
"154210",1,2,2,2,0
"154211",3,2,2,2,0
"154212",2,1,0,1,0
"154213",2,1,2,2,0
"154214",2,1,3,3,1
"154215",2,2,2,2,0
"154216",2,2,2,2,0
"154217",2,1,0,2,0
"154218",2,1,2,3,1
"154219",3,1,2,3,0
"154220",2,1,0,3,0
"154221",2,1,1,3,0
"154222",2,2,2,2,0
"154223",2,0,1,2,0
"154224",0,1,1,2,1
"154225",2,1,2,3,1
"154226",2,1,2,3,0
"154227",2,1,1,2,0
"154228",2,1,3,3,0
"154229",3,1,2,2,0
"154230",2,2,1,3,1
"154231",2,2,1,3,0
"154232",2,1,3,2,0
"154233",2,1,2,2,0
"154234",2,1,2,2,0
"154235",1,1,1,0,1
"154236",2,1,1,1,1
"154237",0,1,1,3,0
"154238",3,1,1,3,0
"154239",2,1,1,1,0
"154240",2,1,1,2,0
"154241",2,2,1,3,0
"154242",2,2,3,3,0
"154243",2,1,1,3,1
"154244",2,2,1,2,0
"154245",3,1,1,3,0
"154246",3,1,1,3,0
"154247",2,2,2,3,0
"154248",3,1,2,3,0
"154249",2,2,2,3,1
"154250",2,1,0,2,0
"154251",3,1,1,3,1
"154252",2,1,0,0,1
"154253",2,2,1,2,0
"154254",2,1,1,2,0
"154255",2,2,2,2,0
"154256",2,1,1,2,0
"154257",3,1,1,3,0
"154258",0,2,1,1,1
"154259",2,3,1,2,0
"154260",2,1,2,2,0
"154261",2,1,2,3,0
"154262",2,2,3,3,1
"154263",2,1,1,3,1
"154264",3,1,1,1,0
"154265",2,1,2,3,0
"154266",2,1,1,3,1
"154267",2,0,2,2,1
"154268",2,1,2,2,1
"154269",2,1,1,2,1
"154270",2,1,1,3,1
"154271",3,1,0,2,1
"154272",2,1,1,3,0
"154273",3,1,1,2,0
"154274",2,1,2,3,0
"154275",2,1,2,3,1
"154276",0,2,1,1,1
"154277",2,1,0,3,0
"154278",2,1,1,2,0
"154279",2,1,2,2,0
"154280",3,2,1,2,1
"154281",2,1,1,2,0
"154282",2,2,3,3,0
"154283",2,1,3,3,0
"154284",2,1,1,2,1
"154285",2,1,2,3,0
"154286",4,1,2,3,0
"154287",2,1,1,2,0
"154288",3,1,1,2,1
"154289",2,1,2,2,0
"154290",1,2,1,2,0
"154291",2,2,2,2,0
"154292",2,1,1,2,1
"154293",1,1,1,2,1
"154294",3,1,1,3,0
"154295",0,1,1,3,0
"154296",2,1,1,1,1
"154297",2,2,1,3,0
"154298",3,1,2,3,1
"154299",3,1,1,2,1
"154300",2,1,0,2,0
"154301",2,1,1,3,0
"154302",4,1,1,2,1
"154303",3,1,0,2,0
"154304",2,1,2,2,0
"154305",2,1,3,3,1
"154306",2,1,2,3,0
"154307",2,1,1,2,0
"154308",2,2,3,2,0
"154309",1,1,1,1,1
"154310",3,2,1,2,1
"154311",1,1,1,3,0
"154312",2,2,2,2,0
"154313",0,1,2,3,0
"154314",2,1,0,3,0
"154315",2,1,3,3,0
"154316",2,1,3,2,0
"154317",2,1,0,3,0
"154318",3,2,2,3,0
"154319",2,1,2,3,0
"154320",1,1,1,3,0
"154321",0,1,1,3,1
"154322",3,2,1,2,0
"154323",2,2,1,3,0
"154324",2,1,1,2,0
"154325",2,1,1,2,1
"154326",2,1,1,3,1
"154327",2,1,2,2,0
"154328",2,1,0,2,1
"154329",2,1,1,3,1
"154330",0,1,1,2,0
"154331",3,1,1,3,0
"154332",3,1,1,2,1
"154333",2,2,2,3,0
"154334",2,1,1,3,0
"154335",3,2,0,2,0
"154336",2,1,2,1,0
"154337",2,1,2,3,0
"154338",2,1,1,2,0
"154339",2,1,3,3,1
"154340",2,1,1,3,0
"154341",2,2,2,2,0
"154342",2,1,1,2,0
"154343",2,2,2,2,1
"154344",0,1,0,1,0
"154345",2,2,1,2,0
"154346",2,1,2,3,1
"154347",2,1,2,2,0
"154348",2,1,1,3,1
"154349",4,1,2,2,0
"154350",3,3,0,3,0
"154351",2,2,1,2,1
"154352",2,1,2,1,0
"154353",2,1,1,2,0
"154354",2,1,0,3,0
"154355",2,1,2,1,1
"154356",2,1,1,2,1
"154357",2,1,1,2,0
"154358",2,1,2,2,0
"154359",3,2,0,2,0
"154360",2,2,1,3,0
"154361",3,1,0,2,1
"154362",3,2,2,2,0
"154363",3,1,1,2,0
"154364",3,2,2,2,0
"154365",2,1,1,1,0
"154366",3,1,1,1,0
"154367",3,1,2,2,1
"154368",0,2,2,3,0
"154369",2,1,2,2,0
"154370",2,1,1,2,0
"154371",2,1,1,2,0
"154372",2,1,2,3,0
"154373",4,1,1,2,0
"154374",2,1,2,3,1
"154375",2,1,2,3,0
"154376",4,1,1,3,0
"154377",3,1,3,2,1
"154378",3,2,3,2,0
"154379",3,1,1,2,0
"154380",2,2,3,2,0
"154381",2,1,2,3,0
"154382",2,1,2,1,0
"154383",1,1,0,2,1
"154384",2,0,1,3,1
"154385",2,1,2,3,0
"154386",3,1,0,3,1
"154387",3,1,2,3,0
"154388",2,2,3,3,0
"154389",2,1,1,2,1
"154390",2,2,2,2,0
"154391",2,1,1,3,0
"154392",2,1,1,2,0
"154393",2,1,3,3,0
"154394",3,1,1,2,1
"154395",2,1,1,2,0
"154396",2,1,2,2,0
"154397",2,1,0,2,0
"154398",2,1,0,3,1
"154399",3,1,3,2,0
"154400",3,1,1,2,0
"154401",4,1,1,3,1
"154402",2,1,1,2,1
"154403",2,2,3,2,1
"154404",2,2,2,3,0
"154405",3,1,1,3,0
"154406",2,1,1,2,0
"154407",2,1,2,2,0
"154408",3,2,2,2,0
"154409",2,1,1,3,0
"154410",2,1,2,3,0
"154411",0,2,2,3,1
"154412",2,1,1,2,1
"154413",2,1,2,2,1
"154414",2,2,1,3,0
"154415",2,2,1,3,1
"154416",2,2,1,2,0
"154417",2,1,1,2,1
"154418",0,0,1,3,0
"154419",2,1,2,2,0
"154420",2,1,0,2,0
"154421",2,1,1,2,0
"154422",3,1,1,3,0
"154423",1,1,1,3,0
"154424",2,1,1,3,0
"154425",0,1,1,2,1
"154426",2,1,1,3,0
"154427",2,2,2,2,1
"154428",0,2,0,3,0
"154429",1,1,2,3,1
"154430",2,1,1,3,1
"154431",2,1,2,2,0
"154432",4,1,2,2,0
"154433",2,1,2,1,0
"154434",2,1,1,2,0
"154435",2,2,0,3,0
"154436",3,2,0,3,0
"154437",3,1,2,3,1
"154438",2,1,2,2,0
"154439",2,1,1,2,0
"154440",2,1,1,3,0
"154441",2,2,1,3,0
"154442",3,1,1,2,0
"154443",3,2,1,1,0
"154444",2,1,2,2,0
"154445",2,0,2,2,0
"154446",3,1,1,2,0
"154447",2,1,2,2,0
"154448",3,0,2,2,0
"154449",2,2,3,2,0
"154450",2,1,2,3,1
"154451",3,1,2,1,1
"154452",3,2,1,3,1
"154453",2,1,2,1,0
"154454",2,2,2,3,0
"154455",3,2,0,3,0
"154456",3,1,0,2,0
"154457",3,1,1,2,0
"154458",3,1,1,2,0
"154459",2,1,2,2,1
"154460",2,1,1,2,0
"154461",2,1,1,3,0
"154462",2,1,2,2,1
"154463",2,1,1,2,0
"154464",1,1,1,3,0
"154465",3,1,1,1,0
"154466",4,1,1,3,1
"154467",2,1,2,2,0
"154468",2,1,0,2,0
"154469",2,1,1,2,0
"154470",2,1,1,3,1
"154471",1,1,1,1,1
"154472",0,2,1,2,1
"154473",3,1,1,2,0
"154474",1,1,1,1,1
"154475",2,2,3,3,1
"154476",2,1,1,2,1
"154477",2,2,3,2,0
"154478",2,1,3,2,0
"154479",3,1,1,3,0
"154480",2,1,1,2,0
"154481",0,1,2,2,0
"154482",2,1,1,3,0
"154483",2,2,2,2,0
"154484",0,1,1,2,0
"154485",2,1,1,3,0
"154486",0,1,2,3,0
"154487",2,1,3,2,1
"154488",2,1,1,2,0
"154489",3,1,2,3,0
"154490",2,2,2,3,1
"154491",2,1,2,3,0
"154492",3,1,3,3,1
"154493",3,1,1,2,1
"154494",2,1,1,2,0
"154495",2,1,1,2,0
"154496",3,0,1,1,0
"154497",2,1,0,2,0
"154498",2,1,1,3,0
"154499",2,1,1,2,0
"154500",2,1,2,2,0
"154501",3,1,1,3,0
"154502",2,1,1,2,0
"154503",1,1,2,3,0
"154504",3,1,1,2,0
"154505",2,1,2,2,0
"154506",3,1,1,1,0
"154507",2,1,1,2,0
"154508",2,1,0,2,0
"154509",2,1,2,3,1
"154510",3,1,1,3,0
"154511",2,1,1,1,0
"154512",2,1,1,3,0
"154513",2,1,2,3,1
"154514",2,2,0,2,0
"154515",2,1,1,2,0
"154516",2,1,2,3,0
"154517",2,1,2,1,0
"154518",2,2,2,1,0
"154519",2,1,2,3,0
"154520",2,2,0,3,1
"154521",0,1,1,2,1
"154522",2,1,2,3,1
"154523",2,1,2,3,0
"154524",2,1,2,2,1
"154525",2,1,1,2,0
"154526",2,2,2,2,0
"154527",2,1,2,2,0
"154528",2,1,2,1,1
"154529",2,1,2,3,0
"154530",5,1,1,3,0
"154531",2,1,3,3,0
"154532",1,1,0,2,0
"154533",2,1,0,2,0
"154534",2,1,1,3,0
"154535",3,1,1,2,0
"154536",2,1,2,2,0
"154537",2,1,3,1,0
"154538",3,1,3,2,1
"154539",2,1,0,3,0
"154540",1,1,0,3,1
"154541",3,1,1,3,0
"154542",2,1,3,2,1
"154543",2,1,2,2,0
"154544",0,1,1,3,0
"154545",2,1,1,3,0
"154546",2,1,1,2,1
"154547",2,1,2,3,1
"154548",3,2,2,1,1
"154549",2,1,2,3,1
"154550",3,1,2,3,0
"154551",2,1,1,2,0
"154552",3,2,1,3,0
"154553",3,1,2,3,1
"154554",2,1,2,1,1
"154555",2,1,2,3,1
"154556",2,1,1,1,1
"154557",2,1,2,2,0
"154558",2,1,2,2,1
"154559",3,1,2,2,0
"154560",2,1,1,2,0
"154561",3,1,2,2,1
"154562",2,1,2,3,0
"154563",2,2,0,2,0
"154564",2,1,1,1,1
"154565",2,2,2,2,0
"154566",3,1,1,3,0
"154567",2,1,1,1,1
"154568",2,2,2,3,0
"154569",2,1,2,3,0
"154570",2,2,1,2,0
"154571",4,2,2,1,0
"154572",2,1,2,3,1
"154573",3,1,2,3,1
"154574",1,1,3,1,0
"154575",2,2,2,2,0
"154576",2,1,2,3,0
"154577",3,1,1,1,0
"154578",1,1,2,1,0
"154579",3,1,1,3,1
"154580",0,2,0,2,0
"154581",2,1,3,2,0
"154582",3,1,2,2,1
"154583",2,1,2,2,1
"154584",2,1,2,2,1
"154585",2,1,0,3,0
"154586",2,1,1,1,0
"154587",2,1,1,2,1
"154588",2,1,2,1,0
"154589",2,1,2,2,1
"154590",2,1,1,1,0
"154591",2,2,1,3,1
"154592",2,1,2,3,1
"154593",2,2,2,3,0
"154594",3,1,1,2,0
"154595",2,1,1,2,0
"154596",2,1,3,3,1
"154597",2,2,1,1,0
"154598",2,1,1,1,0
"154599",2,1,2,1,0
"154600",2,1,2,1,0
"154601",4,1,2,2,1
"154602",2,1,1,3,0
"154603",2,1,0,3,1
